,experiment,metrics,value,exp_type,effect,ref,target
1007,result_PBMC_batch1_batch2_ind_batch1_1511_to_batch2stimulated_1488,macroF1,0.7097122210421232,PBMC_batch1_batch2_ind,batch|clinical,batch1_1511,batch2stimulated_1488
1008,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1015,Acc,0.8897005113221329,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1015
1009,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1015,ARI,0.8130697633503278,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1015
1010,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1015,macroF1,0.7603191550330912,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1015
1011,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_1015,Acc,0.8889700511322133,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_1015
1012,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_1015,ARI,0.7980370185527832,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_1015
1013,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_1015,macroF1,0.75359748876005,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_1015
1014,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1039,Acc,0.812199036918138,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1039
1015,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1039,ARI,0.738616699578027,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1039
1016,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1039,macroF1,0.6706179754608556,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1039
1017,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1085,Acc,0.831964624131396,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1085
1018,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1085,ARI,0.7561990257467943,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1085
1019,result_PBMC_batch1_batch2_ind_batch2control_107_to_batch1_1085,macroF1,0.5782183361672479,PBMC_batch1_batch2_ind,batch,batch2control_107,batch1_1085
1020,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1488,Acc,0.9135852090032154,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1488
1021,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1488,ARI,0.877538914146819,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1488
1022,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1488,macroF1,0.6966776783887131,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1488
1023,result_PBMC_batch2_ind_stimulated_1256_to_control_1016,Acc,0.861288450377249,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1016
1024,result_PBMC_batch2_ind_stimulated_1256_to_control_1016,ARI,0.7077287774847789,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1016
1025,result_PBMC_batch2_ind_stimulated_1256_to_control_1016,macroF1,0.813722917566678,PBMC_batch2_ind,clinical,batch2stimulated_1256,batch2control_1016
1026,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1079,Acc,0.91,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1079
1027,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1079,ARI,0.8301941659051584,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1079
1028,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1079,macroF1,0.8255090207289638,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1079
1029,result_PBMC_batch1_ind_1154_to_1493,Acc,0.8724109362054681,PBMC_batch1_ind,individual,batch1_1154,batch1_1493
1030,result_PBMC_batch1_ind_1154_to_1493,ARI,0.7832461239837305,PBMC_batch1_ind,individual,batch1_1154,batch1_1493
1031,result_PBMC_batch1_ind_1154_to_1493,macroF1,0.6595037766212442,PBMC_batch1_ind,individual,batch1_1154,batch1_1493
1032,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1511,Acc,0.8793490460157127,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1511
1033,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1511,ARI,0.7730525929756621,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1511
1034,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1511,macroF1,0.7728120569083908,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1511
1035,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1015,Acc,0.8531775018261505,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1015
1036,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1015,ARI,0.723147063094468,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1015
1037,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1015,macroF1,0.7256926154064944,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1015
1038,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1015,Acc,0.8392156862745098,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1015
1039,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1015,ARI,0.7239112934146003,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1015
1040,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1015,macroF1,0.744868817382871,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1015
1041,result_PBMC_batch2_ind_stimulated_1039_to_control_107,Acc,0.874274661508704,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_107
1042,result_PBMC_batch2_ind_stimulated_1039_to_control_107,ARI,0.8329494688979792,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_107
1043,result_PBMC_batch2_ind_stimulated_1039_to_control_107,macroF1,0.7454579452969845,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_107
1044,result_PBMC_batch2_ind_control_1039_to_stimulated_1016,Acc,0.6476552598225602,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1016
1045,result_PBMC_batch2_ind_control_1039_to_stimulated_1016,ARI,0.4254138739940673,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1016
1046,result_PBMC_batch2_ind_control_1039_to_stimulated_1016,macroF1,0.6072794315323318,PBMC_batch2_ind,clinical,batch2control_1039,batch2stimulated_1016
1047,result_PBMC_batch2_ind_control_1039_to_control_1244,Acc,0.9308142629058009,PBMC_batch2_ind,individual,batch2control_1039,batch2control_1244
1048,result_PBMC_batch2_ind_control_1039_to_control_1244,ARI,0.9049500749705156,PBMC_batch2_ind,individual,batch2control_1039,batch2control_1244
1049,result_PBMC_batch2_ind_control_1039_to_control_1244,macroF1,0.7224147222489097,PBMC_batch2_ind,individual,batch2control_1039,batch2control_1244
1050,result_PBMC_batch2_ind_stimulated_1015_to_control_1015,Acc,0.9130752373995618,PBMC_batch2_ind,clinical,batch2stimulated_1015,batch2control_1015
1051,result_PBMC_batch2_ind_stimulated_1015_to_control_1015,ARI,0.8577698171538919,PBMC_batch2_ind,clinical,batch2stimulated_1015,batch2control_1015
1052,result_PBMC_batch2_ind_stimulated_1015_to_control_1015,macroF1,0.8441344264570987,PBMC_batch2_ind,clinical,batch2stimulated_1015,batch2control_1015
1053,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1043,Acc,0.9149577804583836,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1043
1054,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1043,ARI,0.8464441695020612,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1043
1055,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1043,macroF1,0.8437986843328054,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1043
1056,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1488,Acc,0.7978295819935691,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1488
1057,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1488,ARI,0.6588336960997129,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1488
1058,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2stimulated_1488,macroF1,0.6164780767111513,PBMC_batch1_batch2_ind,batch|clinical,batch1_1154,batch2stimulated_1488
1059,result_PBMC_batch2_ind_control_1244_to_control_1256,Acc,0.948292220113852,PBMC_batch2_ind,individual,batch2control_1244,batch2control_1256
1060,result_PBMC_batch2_ind_control_1244_to_control_1256,ARI,0.9151464674229206,PBMC_batch2_ind,individual,batch2control_1244,batch2control_1256
1061,result_PBMC_batch2_ind_control_1244_to_control_1256,macroF1,0.8739253948216192,PBMC_batch2_ind,individual,batch2control_1244,batch2control_1256
1062,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1488,Acc,0.882636655948553,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1488
1063,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1488,ARI,0.8077099421908545,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1488
1064,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1488,macroF1,0.7309992725404952,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1488
1065,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1039,Acc,0.806941431670282,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1039
1066,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1039,ARI,0.6675630178556178,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1039
1067,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1039,macroF1,0.6829224254134076,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1039
1068,result_PBMC_batch2_ind_stimulated_1488_to_control_101,Acc,0.87995337995338,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_101
1069,result_PBMC_batch2_ind_stimulated_1488_to_control_101,ARI,0.7753445907353245,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_101
1070,result_PBMC_batch2_ind_stimulated_1488_to_control_101,macroF1,0.7790290784019419,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_101
1071,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1256,Acc,0.9112903225806451,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1256
1072,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1256,ARI,0.88361425451188,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1256
1073,result_PBMC_batch2_ind_stimulated_1244_to_stimulated_1256,macroF1,0.7362721404156516,PBMC_batch2_ind,individual,batch2stimulated_1244,batch2stimulated_1256
1074,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1249,Acc,0.8524332810047096,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1249
1075,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1249,ARI,0.7407409312811709,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1249
1076,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1249,macroF1,0.772938116101653,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1249
1077,result_PBMC_batch2_ind_stimulated_101_to_control_1488,Acc,0.9281142294436239,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_1488
1078,result_PBMC_batch2_ind_stimulated_101_to_control_1488,ARI,0.9106008716504463,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_1488
1079,result_PBMC_batch2_ind_stimulated_101_to_control_1488,macroF1,0.748672862042771,PBMC_batch2_ind,clinical,batch2stimulated_101,batch2control_1488
1080,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_107,Acc,0.8434442270058709,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_107
1081,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_107,ARI,0.747754060997256,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_107
1082,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_107,macroF1,0.7225079986498664,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_107
1083,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1244,Acc,0.8497913769123783,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1244
1084,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1244,ARI,0.7246783090335067,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1244
1085,result_PBMC_batch2_ind_stimulated_1016_to_stimulated_1244,macroF1,0.7497344967105479,PBMC_batch2_ind,individual,batch2stimulated_1016,batch2stimulated_1244
1086,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1079,Acc,0.8928571428571429,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1079
1087,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1079,ARI,0.8024375186565603,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1079
1088,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1079,macroF1,0.8450828329161214,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1079
1089,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1488,Acc,0.9000492368291482,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1488
1090,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1488,ARI,0.8540531801333234,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1488
1091,result_PBMC_batch1_batch2_ind_batch1_1493_to_batch2control_1488,macroF1,0.6460743787335468,PBMC_batch1_batch2_ind,batch,batch1_1493,batch2control_1488
1092,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1249,Acc,0.8469387755102041,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1249
1093,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1249,ARI,0.7165549822293205,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1249
1094,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1249,macroF1,0.7902612163019711,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1249
1095,result_PBMC_batch2_ind_stimulated_1244_to_control_1488,Acc,0.9384539635647464,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1488
1096,result_PBMC_batch2_ind_stimulated_1244_to_control_1488,ARI,0.932748063641725,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1488
1097,result_PBMC_batch2_ind_stimulated_1244_to_control_1488,macroF1,0.7653689599334125,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1488
1098,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1244,Acc,0.9249600851516764,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1244
1099,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1244,ARI,0.8759182714844632,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1244
1100,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1244,macroF1,0.7826100448670159,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1244
1101,result_PBMC_batch2_ind_stimulated_1244_to_control_107,Acc,0.8994197292069632,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_107
1102,result_PBMC_batch2_ind_stimulated_1244_to_control_107,ARI,0.8460527677866975,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_107
1103,result_PBMC_batch2_ind_stimulated_1244_to_control_107,macroF1,0.7420097612124879,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_107
1104,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1016,Acc,0.8339670468948035,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1016
1105,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1016,ARI,0.659517575002278,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1016
1106,result_PBMC_batch2_ind_stimulated_101_to_stimulated_1016,macroF1,0.7969995040517619,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_1016
1107,result_PBMC_batch2_ind_stimulated_107_to_stimulated_1039,Acc,0.8282504012841091,PBMC_batch2_ind,individual,batch2stimulated_107,batch2stimulated_1039
1108,result_PBMC_batch2_ind_stimulated_107_to_stimulated_1039,ARI,0.7284497029314423,PBMC_batch2_ind,individual,batch2stimulated_107,batch2stimulated_1039
1109,result_PBMC_batch2_ind_stimulated_107_to_stimulated_1039,macroF1,0.6395471257102039,PBMC_batch2_ind,individual,batch2stimulated_107,batch2stimulated_1039
1110,result_PBMC_batch2_ind_control_101_to_control_1016,Acc,0.8682530470110272,PBMC_batch2_ind,individual,batch2control_101,batch2control_1016
1111,result_PBMC_batch2_ind_control_101_to_control_1016,ARI,0.7282374369404915,PBMC_batch2_ind,individual,batch2control_101,batch2control_1016
1112,result_PBMC_batch2_ind_control_101_to_control_1016,macroF1,0.7700400681634803,PBMC_batch2_ind,individual,batch2control_101,batch2control_1016
1113,result_PBMC_batch2_ind_stimulated_1016_to_control_1015,Acc,0.8637691745799854,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1015
1114,result_PBMC_batch2_ind_stimulated_1016_to_control_1015,ARI,0.7566853202284683,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1015
1115,result_PBMC_batch2_ind_stimulated_1016_to_control_1015,macroF1,0.7254467963392377,PBMC_batch2_ind,clinical,batch2stimulated_1016,batch2control_1015
1116,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1256,Acc,0.9165085388994307,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1256
1117,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1256,ARI,0.8818493589309087,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1256
1118,result_PBMC_batch1_batch2_ind_batch1_1598_to_batch2control_1256,macroF1,0.8095425965879258,PBMC_batch1_batch2_ind,batch,batch1_1598,batch2control_1256
1119,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2stimulated_1244,Acc,0.9290681502086231,PBMC_batch1_batch2_ind,batch|clinical,batch1_1043,batch2stimulated_1244
1120,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2stimulated_1244,ARI,0.8870398867626716,PBMC_batch1_batch2_ind,batch|clinical,batch1_1043,batch2stimulated_1244
1121,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2stimulated_1244,macroF1,0.7535466735270575,PBMC_batch1_batch2_ind,batch|clinical,batch1_1043,batch2stimulated_1244
1122,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_101,Acc,0.8377659574468085,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_101
1123,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_101,ARI,0.7367983358000973,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_101
1124,result_PBMC_batch2_ind_stimulated_1039_to_stimulated_101,macroF1,0.713240926881627,PBMC_batch2_ind,individual,batch2stimulated_1039,batch2stimulated_101
1125,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1043,Acc,0.8636911942098915,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1043
1126,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1043,ARI,0.7899617465792205,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1043
1127,result_PBMC_batch1_batch2_ind_batch2stimulated_101_to_batch1_1043,macroF1,0.7568348744504528,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_101,batch1_1043
1128,result_PBMC_batch2_ind_control_1015_to_control_1256,Acc,0.9506641366223909,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1256
1129,result_PBMC_batch2_ind_control_1015_to_control_1256,ARI,0.9293578319523947,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1256
1130,result_PBMC_batch2_ind_control_1015_to_control_1256,macroF1,0.8774137866197185,PBMC_batch2_ind,individual,batch2control_1015,batch2control_1256
1131,result_PBMC_batch2_ind_control_101_to_stimulated_1016,Acc,0.7775665399239544,PBMC_batch2_ind,clinical,batch2control_101,batch2stimulated_1016
1132,result_PBMC_batch2_ind_control_101_to_stimulated_1016,ARI,0.5608137675505314,PBMC_batch2_ind,clinical,batch2control_101,batch2stimulated_1016
